,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WinnerID,LoserID,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,full_date
25874,52,New York,US Open,8/31/2019,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Kudla D.,176,384,1.0,111.0,11685.0,491.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.08,8.0,2019-08-31
25875,52,New York,US Open,8/31/2019,Grand Slam,Outdoor,Hard,3rd Round,5,Andujar P.,Bublik A.,23,99,70.0,75.0,850.0,808.0,6.0,4.0,6.0,3.0,6.0,2.0,,,,,3.0,0.0,Completed,1.53,2.5,2019-08-31
25876,52,New York,US Open,8/31/2019,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,Chung H.,508,122,2.0,170.0,7945.0,313.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.02,17.0,2019-08-31
25877,52,New York,US Open,8/31/2019,Grand Slam,Outdoor,Hard,3rd Round,5,Zverev A.,Bedene A.,781,58,6.0,80.0,4005.0,685.0,6.0,7.0,7.0,6.0,6.0,3.0,7.0,6.0,,,3.0,1.0,Completed,1.28,3.75,2019-08-31
25878,52,New York,US Open,8/31/2019,Grand Slam,Outdoor,Hard,3rd Round,5,Cilic M.,Isner J.,124,316,23.0,14.0,1590.0,2075.0,7.0,5.0,3.0,6.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,2.0,1.8,2019-08-31
25879,52,New York,US Open,8/31/2019,Grand Slam,Outdoor,Hard,3rd Round,5,Berrettini M.,Popyrin A.,71,562,25.0,105.0,1535.0,521.0,6.0,4.0,6.0,4.0,6.0,7.0,7.0,6.0,,,3.0,1.0,Completed,1.36,3.2,2019-08-31
25880,52,New York,US Open,8/31/2019,Grand Slam,Outdoor,Hard,3rd Round,5,Schwartzman D.,Sandgren T.,638,625,21.0,72.0,1725.0,826.0,6.0,4.0,6.0,1.0,6.0,3.0,,,,,3.0,0.0,Completed,1.28,3.75,2019-08-31
25881,52,New York,US Open,9/1/2019,Grand Slam,Outdoor,Hard,3rd Round,5,Monfils G.,Shapovalov D.,490,648,13.0,33.0,2140.0,1310.0,6.0,7.0,7.0,6.0,6.0,4.0,6.0,7.0,6.0,3.0,3.0,2.0,Completed,1.72,2.1,2019-09-01
25882,52,New York,US Open,9/1/2019,Grand Slam,Outdoor,Hard,3rd Round,5,Rublev A.,Kyrgios N.,609,398,43.0,30.0,1066.0,1430.0,7.0,6.0,7.0,6.0,6.0,3.0,,,,,3.0,0.0,Completed,2.5,1.53,2019-09-01
25883,52,New York,US Open,9/1/2019,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Goffin D.,211,250,3.0,15.0,6950.0,2055.0,6.0,2.0,6.0,2.0,6.0,0.0,,,,,3.0,0.0,Completed,1.16,5.0,2019-09-01
25884,52,New York,US Open,9/1/2019,Grand Slam,Outdoor,Hard,4th Round,5,Dimitrov G.,De Minaur A.,173,152,78.0,38.0,722.0,1270.0,7.0,5.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,2.75,1.44,2019-09-01
25885,52,New York,US Open,9/1/2019,Grand Slam,Outdoor,Hard,4th Round,5,Medvedev D.,Koepfer D.,466,365,5.0,118.0,4125.0,474.0,3.0,6.0,6.0,3.0,6.0,2.0,7.0,6.0,,,3.0,1.0,Completed,1.12,6.0,2019-09-01
25886,52,New York,US Open,9/2/2019,Grand Slam,Outdoor,Hard,4th Round,5,Wawrinka S.,Djokovic N.,752,176,24.0,1.0,1535.0,11685.0,6.0,4.0,7.0,5.0,2.0,1.0,,,,,2.0,0.0,Retired,4.5,1.2,2019-09-02
25887,52,New York,US Open,9/2/2019,Grand Slam,Outdoor,Hard,4th Round,5,Schwartzman D.,Zverev A.,638,781,21.0,6.0,1725.0,4005.0,3.0,6.0,6.0,2.0,6.0,4.0,6.0,3.0,,,3.0,1.0,Completed,2.0,1.8,2019-09-02
25888,52,New York,US Open,9/2/2019,Grand Slam,Outdoor,Hard,4th Round,5,Berrettini M.,Rublev A.,71,609,25.0,43.0,1535.0,1066.0,6.0,1.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,2.75,1.44,2019-09-02
25889,52,New York,US Open,9/2/2019,Grand Slam,Outdoor,Hard,4th Round,5,Monfils G.,Andujar P.,490,23,13.0,70.0,2140.0,850.0,6.0,1.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.16,5.0,2019-09-02
25890,52,New York,US Open,9/3/2019,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Cilic M.,508,124,2.0,23.0,7945.0,1590.0,6.0,3.0,3.0,6.0,6.0,1.0,6.0,2.0,,,3.0,1.0,Completed,1.07,9.0,2019-09-03
25891,52,New York,US Open,9/3/2019,Grand Slam,Outdoor,Hard,Quarterfinals,5,Medvedev D.,Wawrinka S.,466,752,5.0,24.0,4125.0,1535.0,7.0,6.0,6.0,3.0,3.0,6.0,6.0,1.0,,,3.0,1.0,Completed,2.1,1.72,2019-09-03
25892,52,New York,US Open,9/4/2019,Grand Slam,Outdoor,Hard,Quarterfinals,5,Dimitrov G.,Federer R.,173,211,78.0,3.0,722.0,6950.0,3.0,6.0,6.0,4.0,3.0,6.0,6.0,4.0,6.0,2.0,3.0,2.0,Completed,9.0,1.07,2019-09-04
25893,52,New York,US Open,9/4/2019,Grand Slam,Outdoor,Hard,Quarterfinals,5,Berrettini M.,Monfils G.,71,490,25.0,13.0,1535.0,2140.0,3.0,6.0,6.0,3.0,6.0,2.0,3.0,6.0,7.0,6.0,3.0,2.0,Completed,2.62,1.5,2019-09-04
25894,52,New York,US Open,9/5/2019,Grand Slam,Outdoor,Hard,Quarterfinals,5,Nadal R.,Schwartzman D.,508,638,2.0,21.0,7945.0,1725.0,6.0,4.0,7.0,5.0,6.0,2.0,,,,,3.0,0.0,Completed,1.05,11.0,2019-09-05
25895,52,New York,US Open,9/6/2019,Grand Slam,Outdoor,Hard,Semifinals,5,Medvedev D.,Dimitrov G.,466,173,5.0,78.0,4125.0,722.0,7.0,6.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.44,2.75,2019-09-06
25896,52,New York,US Open,9/7/2019,Grand Slam,Outdoor,Hard,Semifinals,5,Nadal R.,Berrettini M.,508,71,2.0,25.0,7945.0,1535.0,7.0,6.0,6.0,4.0,6.0,1.0,,,,,3.0,0.0,Completed,1.06,10.0,2019-09-07
25897,52,New York,US Open,9/8/2019,Grand Slam,Outdoor,Hard,The Final,5,Nadal R.,Medvedev D.,508,466,2.0,5.0,7945.0,4125.0,7.0,5.0,6.0,3.0,5.0,7.0,4.0,6.0,6.0,4.0,3.0,2.0,Sched,1.16,5.5,2019-09-08
25898,53,Metz,Open de Moselle,9/16/2019,ATP250,Indoor,Hard,1st Round,3,Hoang A.,Stebe C.M.,302,683,109.0,222.0,521.0,217.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.25,2019-09-16
25899,53,Metz,Open de Moselle,9/16/2019,ATP250,Indoor,Hard,1st Round,3,Verdasco F.,Darcis S.,738,143,35.0,182.0,1265.0,276.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.25,3.75,2019-09-16
25900,53,Metz,Open de Moselle,9/16/2019,ATP250,Indoor,Hard,1st Round,3,Krajinovic F.,Gojowczyk P.,377,252,49.0,89.0,1018.0,604.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.66,2.1,2019-09-16
25901,53,Metz,Open de Moselle,9/17/2019,ATP250,Indoor,Hard,1st Round,3,Barrere G.,Hurkacz H.,48,309,98.0,36.0,558.0,1243.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.75,1.4,2019-09-17
25902,53,Metz,Open de Moselle,9/17/2019,ATP250,Indoor,Hard,1st Round,3,Herbert P.H..,Struff J.L.,297,686,55.0,39.0,1003.0,1235.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.75,1.4,2019-09-17
25903,53,Metz,Open de Moselle,9/17/2019,ATP250,Indoor,Hard,1st Round,3,Gasquet R.,Granollers M.,234,267,41.0,100.0,1200.0,551.0,4.0,6.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.4,2.75,2019-09-17
25904,53,Metz,Open de Moselle,9/17/2019,ATP250,Indoor,Hard,1st Round,3,Sonego L.,Otte O.,673,540,51.0,157.0,1013.0,334.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.3,3.4,2019-09-17
25905,53,Metz,Open de Moselle,9/17/2019,ATP250,Indoor,Hard,1st Round,3,Tsonga J.W.,Andujar P.,716,23,61.0,52.0,955.0,1012.0,3.0,6.0,6.0,1.0,6.0,2.0,,,,,2.0,1.0,Completed,1.22,4.0,2019-09-17
25906,53,Metz,Open de Moselle,9/17/2019,ATP250,Indoor,Hard,1st Round,3,Carreno Busta P.,Lenz J.,107,414,62.0,270.0,897.0,162.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.22,4.0,2019-09-17
25907,53,Metz,Open de Moselle,9/17/2019,ATP250,Indoor,Hard,1st Round,3,Bedene A.,Roumane R.,58,607,76.0,431.0,765.0,78.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.0,2019-09-17
25908,53,Metz,Open de Moselle,9/18/2019,ATP250,Indoor,Hard,1st Round,3,Simon G.,Copil M.,657,130,37.0,87.0,1240.0,605.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.62,2019-09-18
25909,53,Metz,Open de Moselle,9/18/2019,ATP250,Indoor,Hard,1st Round,3,Maden Y.,Humbert U.,440,308,129.0,65.0,429.0,891.0,6.0,4.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,3.4,1.3,2019-09-18
25910,53,Metz,Open de Moselle,9/18/2019,ATP250,Indoor,Hard,2nd Round,3,Barrere G.,Hoang A.,48,302,98.0,109.0,558.0,521.0,3.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.57,2.25,2019-09-18
25911,53,Metz,Open de Moselle,9/18/2019,ATP250,Indoor,Hard,2nd Round,3,Paire B.,Gasquet R.,544,234,23.0,41.0,1508.0,1200.0,3.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2.37,1.53,2019-09-18
25912,53,Metz,Open de Moselle,9/18/2019,ATP250,Indoor,Hard,2nd Round,3,Krajinovic F.,Verdasco F.,377,738,49.0,35.0,1018.0,1265.0,3.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,1.83,1.83,2019-09-18
25913,53,Metz,Open de Moselle,9/19/2019,ATP250,Indoor,Hard,2nd Round,3,Bedene A.,Simon G.,58,657,76.0,37.0,765.0,1240.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2019-09-19
25914,53,Metz,Open de Moselle,9/19/2019,ATP250,Indoor,Hard,2nd Round,3,Carreno Busta P.,Goffin D.,107,250,62.0,14.0,897.0,2055.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.62,1.44,2019-09-19
25915,53,Metz,Open de Moselle,9/19/2019,ATP250,Indoor,Hard,2nd Round,3,Pouille L.,Sonego L.,565,673,26.0,51.0,1430.0,1013.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.72,2.0,2019-09-19
25916,53,Metz,Open de Moselle,9/19/2019,ATP250,Indoor,Hard,2nd Round,3,Tsonga J.W.,Herbert P.H..,716,297,61.0,55.0,955.0,1003.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.36,3.0,2019-09-19
25917,53,Metz,Open de Moselle,9/19/2019,ATP250,Indoor,Hard,2nd Round,3,Basilashvili N.,Maden Y.,52,440,17.0,129.0,1895.0,429.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.57,2.25,2019-09-19
25918,53,Metz,Open de Moselle,9/20/2019,ATP250,Indoor,Hard,Quarterfinals,3,Bedene A.,Carreno Busta P.,58,107,76.0,62.0,765.0,897.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.62,1.5,2019-09-20
25919,53,Metz,Open de Moselle,9/20/2019,ATP250,Indoor,Hard,Quarterfinals,3,Paire B.,Barrere G.,544,48,23.0,98.0,1508.0,558.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.5,2019-09-20
25920,53,Metz,Open de Moselle,9/20/2019,ATP250,Indoor,Hard,Quarterfinals,3,Pouille L.,Krajinovic F.,565,377,26.0,49.0,1430.0,1018.0,4.0,6.0,7.0,5.0,6.0,2.0,,,,,2.0,1.0,Completed,1.66,2.2,2019-09-20
25921,53,Metz,Open de Moselle,9/20/2019,ATP250,Indoor,Hard,Quarterfinals,3,Tsonga J.W.,Basilashvili N.,716,52,61.0,17.0,955.0,1895.0,5.0,7.0,6.0,3.0,4.0,1.0,,,,,1.0,1.0,Retired,1.5,2.62,2019-09-20
25922,53,Metz,Open de Moselle,9/21/2019,ATP250,Indoor,Hard,Semifinals,3,Bedene A.,Paire B.,58,544,76.0,23.0,765.0,1508.0,4.0,6.0,6.0,1.0,6.0,2.0,,,,,2.0,1.0,Completed,1.9,1.9,2019-09-21
25923,53,Metz,Open de Moselle,9/21/2019,ATP250,Indoor,Hard,Semifinals,3,Tsonga J.W.,Pouille L.,716,565,61.0,26.0,955.0,1430.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.72,2.1,2019-09-21
25924,53,Metz,Open de Moselle,9/22/2019,ATP250,Indoor,Hard,The Final,3,Tsonga J.W.,Bedene A.,716,58,61.0,76.0,955.0,765.0,6.0,7.0,3.0,4.0,,,,,,,0.0,1.0,Completed,1.4,3.0,2019-09-22
25925,54,St. Petersburg,St. Petersburg Open,9/16/2019,ATP250,Indoor,Hard,1st Round,3,Mannarino A.,Travaglia S.,445,707,59.0,80.0,961.0,666.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.62,2019-09-16
25926,54,St. Petersburg,St. Petersburg Open,9/16/2019,ATP250,Indoor,Hard,1st Round,3,Kukushkin M.,Sinner J.,387,660,57.0,127.0,996.0,429.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.61,2.2,2019-09-16
25927,54,St. Petersburg,St. Petersburg Open,9/17/2019,ATP250,Indoor,Hard,1st Round,3,Dzumhur D.,Tipsarevic J.,190,702,86.0,250.0,605.0,180.0,7.0,5.0,3.0,6.0,3.0,1.0,,,,,1.0,1.0,Retired,1.36,3.0,2019-09-17
25928,54,St. Petersburg,St. Petersburg Open,9/17/2019,ATP250,Indoor,Hard,1st Round,3,Carballes Baena R.,Klizan M.,106,361,77.0,90.0,757.0,604.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.0,1.72,2019-09-17
25929,54,St. Petersburg,St. Petersburg Open,9/17/2019,ATP250,Indoor,Hard,1st Round,3,Gerasimov E.,Rosol L.,238,606,119.0,145.0,468.0,374.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.53,2.37,2019-09-17
25930,54,St. Petersburg,St. Petersburg Open,9/17/2019,ATP250,Indoor,Hard,1st Round,3,Donskoy E.,Viola M.,184,741,118.0,218.0,468.0,228.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.3,3.4,2019-09-17
25931,54,St. Petersburg,St. Petersburg Open,9/17/2019,ATP250,Indoor,Hard,1st Round,3,Berankis R.,Sela D.,67,640,63.0,146.0,892.0,373.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.3,3.4,2019-09-17
25932,54,St. Petersburg,St. Petersburg Open,9/17/2019,ATP250,Indoor,Hard,1st Round,3,Rublev A.,Ivashka I.,609,319,38.0,135.0,1236.0,411.0,4.0,6.0,6.0,0.0,6.0,4.0,,,,,2.0,1.0,Completed,1.33,3.25,2019-09-17
25933,54,St. Petersburg,St. Petersburg Open,9/18/2019,ATP250,Indoor,Hard,1st Round,3,Sousa J.,Kovalik J.,675,374,64.0,206.0,891.0,237.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.33,3.25,2019-09-18
25934,54,St. Petersburg,St. Petersburg Open,9/18/2019,ATP250,Indoor,Hard,1st Round,3,Fucsovics M.,Vatutin A.,222,731,66.0,197.0,885.0,248.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.4,2.75,2019-09-18
25935,54,St. Petersburg,St. Petersburg Open,9/18/2019,ATP250,Indoor,Hard,1st Round,3,Caruso S.,Fabbiano T.,109,208,114.0,92.0,489.0,599.0,2.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,2.2,1.61,2019-09-18
25936,54,St. Petersburg,St. Petersburg Open,9/18/2019,ATP250,Indoor,Hard,1st Round,3,Ruud C.,Bublik A.,612,99,60.0,70.0,955.0,860.0,6.0,7.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,2.1,1.66,2019-09-18
25937,54,St. Petersburg,St. Petersburg Open,9/18/2019,ATP250,Indoor,Hard,2nd Round,3,Kukushkin M.,Dzumhur D.,387,190,57.0,86.0,996.0,605.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.57,2.25,2019-09-18
25938,54,St. Petersburg,St. Petersburg Open,9/18/2019,ATP250,Indoor,Hard,2nd Round,3,Gerasimov E.,Mannarino A.,238,445,119.0,59.0,468.0,961.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2019-09-18
25939,54,St. Petersburg,St. Petersburg Open,9/19/2019,ATP250,Indoor,Hard,2nd Round,3,Coric B.,Fucsovics M.,133,222,15.0,66.0,2025.0,885.0,6.0,7.0,7.0,5.0,3.0,0.0,,,,,1.0,1.0,Retired,1.61,2.2,2019-09-19
25940,54,St. Petersburg,St. Petersburg Open,9/19/2019,ATP250,Indoor,Hard,2nd Round,3,Ruud C.,Caruso S.,612,109,60.0,114.0,955.0,489.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,2.75,2019-09-19
25941,54,St. Petersburg,St. Petersburg Open,9/19/2019,ATP250,Indoor,Hard,2nd Round,3,Berrettini M.,Carballes Baena R.,71,106,13.0,77.0,2245.0,757.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.22,4.0,2019-09-19
25942,54,St. Petersburg,St. Petersburg Open,9/19/2019,ATP250,Indoor,Hard,2nd Round,3,Sousa J.,Khachanov K.,675,345,64.0,9.0,891.0,2810.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.0,1.36,2019-09-19
25943,54,St. Petersburg,St. Petersburg Open,9/19/2019,ATP250,Indoor,Hard,2nd Round,3,Medvedev D.,Donskoy E.,466,184,4.0,118.0,5235.0,468.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.11,6.5,2019-09-19
25944,54,St. Petersburg,St. Petersburg Open,9/19/2019,ATP250,Indoor,Hard,2nd Round,3,Rublev A.,Berankis R.,609,67,38.0,63.0,1236.0,892.0,6.0,4.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,1.4,2.75,2019-09-19
25945,54,St. Petersburg,St. Petersburg Open,9/20/2019,ATP250,Indoor,Hard,Quarterfinals,3,Coric B.,Ruud C.,133,612,15.0,60.0,2025.0,955.0,3.0,6.0,7.0,5.0,6.0,3.0,,,,,2.0,1.0,Completed,1.61,2.3,2019-09-20
25946,54,St. Petersburg,St. Petersburg Open,9/20/2019,ATP250,Indoor,Hard,Quarterfinals,3,Sousa J.,Kukushkin M.,675,387,64.0,57.0,891.0,996.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.8,2.0,2019-09-20
25947,54,St. Petersburg,St. Petersburg Open,9/20/2019,ATP250,Indoor,Hard,Quarterfinals,3,Gerasimov E.,Berrettini M.,238,71,119.0,13.0,468.0,2245.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,3.75,1.28,2019-09-20
25948,54,St. Petersburg,St. Petersburg Open,9/20/2019,ATP250,Indoor,Hard,Quarterfinals,3,Medvedev D.,Rublev A.,466,609,4.0,38.0,5235.0,1236.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.25,4.0,2019-09-20
25949,54,St. Petersburg,St. Petersburg Open,9/21/2019,ATP250,Indoor,Hard,Semifinals,3,Coric B.,Sousa J.,133,675,15.0,64.0,2025.0,891.0,3.0,6.0,7.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,1.8,2.0,2019-09-21
25950,54,St. Petersburg,St. Petersburg Open,9/21/2019,ATP250,Indoor,Hard,Semifinals,3,Medvedev D.,Gerasimov E.,466,238,4.0,119.0,5235.0,468.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.14,5.5,2019-09-21
25951,54,St. Petersburg,St. Petersburg Open,9/22/2019,ATP250,Indoor,Hard,The Final,3,Medvedev D.,Coric B.,466,133,4.0,15.0,5235.0,2025.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.22,4.33,2019-09-22
25952,55,Chengdu,Chengdu Open,9/23/2019,ATP250,Outdoor,Hard,1st Round,3,Garin C.,Edmund K.,232,192,33.0,32.0,1297.0,1325.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.75,1.4,2019-09-23
25953,55,Chengdu,Chengdu Open,9/23/2019,ATP250,Outdoor,Hard,1st Round,3,Klahn B.,Jung J.,358,333,97.0,132.0,566.0,417.0,4.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,1.57,2.25,2019-09-23
25954,55,Chengdu,Chengdu Open,9/23/2019,ATP250,Outdoor,Hard,1st Round,3,Evans D.,Bai Y.,206,39,48.0,222.0,1038.0,215.0,6.0,3.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.14,5.5,2019-09-23
25955,55,Chengdu,Chengdu Open,9/24/2019,ATP250,Outdoor,Hard,1st Round,3,Carreno Busta P.,Albot R.,107,7,63.0,42.0,942.0,1087.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.37,2019-09-24
25956,55,Chengdu,Chengdu Open,9/24/2019,ATP250,Outdoor,Hard,1st Round,3,Lajovic D.,Londero J.I.,402,429,29.0,57.0,1396.0,997.0,6.0,2.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.66,2.1,2019-09-24
25957,55,Chengdu,Chengdu Open,9/24/2019,ATP250,Outdoor,Hard,1st Round,3,Verdasco F.,Popyrin A.,738,562,35.0,90.0,1265.0,592.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.72,2.0,2019-09-24
25958,55,Chengdu,Chengdu Open,9/24/2019,ATP250,Outdoor,Hard,1st Round,3,Harris L.,Fucsovics M.,293,222,111.0,66.0,510.0,885.0,4.0,6.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,,,2019-09-24
25959,55,Chengdu,Chengdu Open,9/24/2019,ATP250,Outdoor,Hard,1st Round,3,Gerasimov E.,Li Z.,238,419,98.0,234.0,565.0,205.0,4.0,6.0,6.0,2.0,6.0,3.0,,,,,2.0,1.0,Completed,1.28,3.5,2019-09-24
25960,55,Chengdu,Chengdu Open,9/25/2019,ATP250,Outdoor,Hard,1st Round,3,Sousa J.,Chung H.,675,122,62.0,145.0,961.0,383.0,1.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2.5,1.5,2019-09-25
25961,55,Chengdu,Chengdu Open,9/25/2019,ATP250,Outdoor,Hard,1st Round,3,Thompson J.,Pospisil V.,700,564,54.0,223.0,1008.0,214.0,6.0,3.0,3.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.61,2.2,2019-09-25
25962,55,Chengdu,Chengdu Open,9/25/2019,ATP250,Outdoor,Hard,1st Round,3,Bublik A.,Fritz T.,99,221,71.0,30.0,860.0,1385.0,4.0,6.0,7.0,5.0,7.0,5.0,,,,,2.0,1.0,Completed,3.0,1.36,2019-09-25
25963,55,Chengdu,Chengdu Open,9/25/2019,ATP250,Outdoor,Hard,1st Round,3,Shapovalov D.,Berankis R.,648,67,34.0,70.0,1285.0,867.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.0,2019-09-25
25964,55,Chengdu,Chengdu Open,9/26/2019,ATP250,Outdoor,Hard,2nd Round,3,Dimitrov G.,Evans D.,173,206,26.0,48.0,1432.0,1038.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.44,2.62,2019-09-26
25965,55,Chengdu,Chengdu Open,9/26/2019,ATP250,Outdoor,Hard,2nd Round,3,Carreno Busta P.,Paire B.,107,544,63.0,23.0,942.0,1553.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.44,2.62,2019-09-26
25966,55,Chengdu,Chengdu Open,9/26/2019,ATP250,Outdoor,Hard,2nd Round,3,Garin C.,Verdasco F.,232,738,33.0,35.0,1297.0,1265.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.37,1.53,2019-09-26
25967,55,Chengdu,Chengdu Open,9/26/2019,ATP250,Outdoor,Hard,2nd Round,3,Shapovalov D.,Klahn B.,648,358,34.0,97.0,1285.0,566.0,3.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,1.25,3.75,2019-09-26
25968,55,Chengdu,Chengdu Open,9/26/2019,ATP250,Outdoor,Hard,2nd Round,3,Sousa J.,Auger-Aliassime F.,675,32,62.0,20.0,961.0,1725.0,6.0,4.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,2.0,1.72,2019-09-26
25969,55,Chengdu,Chengdu Open,9/26/2019,ATP250,Outdoor,Hard,2nd Round,3,Bublik A.,Thompson J.,99,700,71.0,54.0,860.0,1008.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2019-09-26
25970,55,Chengdu,Chengdu Open,9/26/2019,ATP250,Outdoor,Hard,2nd Round,3,Harris L.,Lajovic D.,293,402,111.0,29.0,510.0,1396.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2019-09-26
25971,55,Chengdu,Chengdu Open,9/26/2019,ATP250,Outdoor,Hard,2nd Round,3,Gerasimov E.,Isner J.,238,316,98.0,19.0,565.0,1805.0,6.0,7.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.5,1.5,2019-09-26
25972,55,Chengdu,Chengdu Open,9/27/2019,ATP250,Outdoor,Hard,Quarterfinals,3,Bublik A.,Dimitrov G.,99,173,71.0,26.0,860.0,1432.0,5.0,7.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,3.5,1.3,2019-09-27
25973,55,Chengdu,Chengdu Open,9/27/2019,ATP250,Outdoor,Hard,Quarterfinals,3,Harris L.,Sousa J.,293,675,111.0,62.0,510.0,961.0,6.0,7.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2.62,1.5,2019-09-27
25974,55,Chengdu,Chengdu Open,9/27/2019,ATP250,Outdoor,Hard,Quarterfinals,3,Shapovalov D.,Gerasimov E.,648,238,34.0,98.0,1285.0,565.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.44,2.75,2019-09-27
