,Unnamed: 0,HomeTeam,AwayTeam,Season,Round,Result,TrueForecast,CalculatedForecast,ELO_Rating_K,Variance,Density,RPS,HomeRating,AwayRating,Home_elo_rating,Away_elo_rating
275829,275829,0,76,0,123,home,0.74-0.17-0.10,0.68-0.19-0.12,45,0,0.4526130653266332,0.05794108310035381,916.1767433576654,695.3069621490814,955.3033228410976,777.7278625677277
276476,276476,0,62,0,137,away,0.15-0.22-0.63,0.24-0.27-0.49,45,0,0.4526130653266332,0.15962327637175175,960.1268469955203,1196.7078885493015,953.8626231077907,1096.131881258355
276725,276725,0,56,0,143,draw,0.38-0.29-0.33,0.36-0.29-0.35,45,0,0.4526130653266332,0.12563821966771002,965.2000395075336,997.6736720096503,925.0774429585773,969.710125510903
276829,276829,0,54,0,145,draw,0.38-0.29-0.33,0.19-0.25-0.56,45,0,0.4526130653266332,0.1763203084377617,978.7386416302584,1010.0659794713957,922.7949267928124,1114.8412362487586
276916,276916,0,52,0,147,home,0.30-0.29-0.42,0.30-0.29-0.42,45,0,0.4526130653266332,0.3344660539560121,974.0284353529852,1066.8505369999175,929.8095571920765,1023.9167657923388
277014,277014,0,50,0,149,away,0.23-0.27-0.51,0.20-0.25-0.55,45,0,0.4526130653266332,0.12356269305485318,978.2181450524913,1132.1810901347665,985.789558711647,1166.0276472214225
277104,277104,0,48,0,151,away,0.67-0.20-0.13,0.63-0.22-0.15,45,0,0.4526130653266332,0.560964905000496,979.3225775202293,813.0253716461099,969.6066896886194,829.9090931895558
277279,277279,0,44,0,155,home,0.44-0.28-0.28,0.39-0.29-0.32,45,0,0.4526130653266332,0.2380101561083455,977.382116101768,968.6985777384191,965.3287717359198,990.4115692058548
277718,277718,0,34,0,165,home,0.37-0.29-0.34,0.35-0.29-0.36,45,0,0.4526130653266332,0.2739086064005363,969.6931229884807,1011.9374259709622,1003.7575421733104,1055.7149825708468
277899,277899,0,30,0,169,home,0.51-0.26-0.22,0.57-0.24-0.18,45,0,0.4526130653266332,0.1094212844928462,980.5851706536096,921.334266626219,1044.161768940341,946.9756973537677
278001,278001,0,28,0,171,home,0.69-0.19-0.12,0.76-0.15-0.09,45,0,0.4526130653266332,0.033066218908491096,980.203037029798,799.7028271008772,1056.088308601719,815.5912085473713
278701,278701,0,12,0,187,home,0.41-0.29-0.30,0.67-0.20-0.13,45,0,0.4526130653266332,0.06458886176503982,1008.8700835157753,1017.2535055887654,1062.229427932706,897.578630985909
278789,278789,0,10,0,189,away,0.22-0.27-0.51,0.46-0.28-0.26,45,0,0.4526130653266332,0.378409334690331,1008.291698443844,1165.343795129911,1071.0718679583617,1047.984807836015
278877,278877,0,8,0,191,home,0.55-0.25-0.20,0.61-0.23-0.16,45,0,0.4526130653266332,0.09036048682449638,1008.8687214082203,923.1677045596547,1022.090200799238,899.3801819170428
279124,279124,0,2,0,197,home,0.58-0.24-0.18,0.60-0.23-0.17,45,0,0.4526130653266332,0.09243169656051584,1002.489478745528,900.8633933999347,1017.5797577350895,897.8240719597668
279222,279222,0,100,0,199,away,0.24-0.27-0.49,0.22-0.26-0.52,45,0,0.4526130653266332,0.1379970833345004,1003.8553352473746,1147.389317984543,991.68471966813,1155.9466895762994
279840,279840,0,114,0,213,away,0.53-0.26-0.21,0.55-0.25-0.20,45,0,0.4526130653266332,0.4745024010174185,1010.5696498946,941.1329668927627,994.5208927385856,910.1787339957408
280024,280024,0,118,0,217,home,0.35-0.29-0.35,0.34-0.29-0.37,45,0,0.4526130653266332,0.28511032281357435,1015.3121498554956,1064.969461922538,998.0470537743485,1058.0592785991214
280696,280696,0,132,0,231,away,0.15-0.22-0.62,0.32-0.29-0.39,45,0,0.4526130653266332,0.2356718397137452,995.0229278386548,1229.9288312666554,1059.6471074583117,1136.3802592560617
281143,281143,0,142,0,241,home,0.59-0.24-0.18,0.67-0.20-0.13,45,0,0.4526130653266332,0.06087323116992593,985.2392582113147,877.7571825254922,1056.1141720529697,884.3783388778564
281229,281229,0,144,0,243,draw,0.37-0.29-0.34,0.55-0.25-0.20,45,0,0.4526130653266332,0.17051985644160386,985.6264327959344,1022.4401658717227,1041.226180265155,958.2185924840427
281316,281316,0,146,0,245,away,0.36-0.29-0.35,0.33-0.29-0.38,45,0,0.4526130653266332,0.24853612698979094,986.463545674025,1035.0007015973551,1050.2770790721331,1117.1267637205788
281397,281397,0,148,0,247,draw,0.67-0.20-0.13,0.78-0.14-0.08,45,0,0.4526130653266332,0.3048279693105629,994.0737240315027,824.1050072277478,1034.4410139104134,776.657374501384
281486,281486,0,150,0,249,draw,0.55-0.25-0.20,0.52-0.26-0.22,45,0,0.4526130653266332,0.15863690222906535,990.5183781624708,909.4006575116628,1017.5732590532283,954.6386546946713
281587,281587,0,152,0,251,draw,0.14-0.21-0.65,0.12-0.19-0.70,45,0,0.4526130653266332,0.24896627861660944,988.5340882145366,1244.4278015791406,1008.8059137265967,1296.8595032226594
281864,281864,0,158,0,257,draw,0.34-0.29-0.37,0.46-0.28-0.26,45,0,0.4526130653266332,0.14001493425450906,976.8554621120744,1039.597407476956,1040.6825815510165,1017.1509557792173
281959,281959,0,160,0,259,home,0.51-0.27-0.23,0.51-0.26-0.22,45,0,0.4526130653266332,0.14317339523577596,987.2751763192452,931.7904260272827,999.763940958051,940.9585740470727
282238,282238,0,166,0,265,draw,0.44-0.28-0.28,0.60-0.23-0.17,45,0,0.4526130653266332,0.19339909553095208,1004.8319354130264,994.2559006409807,1037.1514470305451,920.3785551113267
282337,282337,0,168,0,267,draw,0.45-0.28-0.27,0.50-0.27-0.23,45,0,0.4526130653266332,0.15052443766623969,1000.4067829625787,986.3923268176227,985.9246103939673,938.4688191560056
282515,282515,0,172,0,271,home,0.30-0.29-0.41,0.28-0.28-0.43,45,0,0.4526130653266332,0.3495897856656565,1006.113778656181,1098.2510118192342,978.0219136272923,1082.2185031344263
282710,282710,0,176,0,275,draw,0.51-0.27-0.22,0.65-0.21-0.14,45,0,0.4526130653266332,0.22077252081077625,1005.70066222151,949.3808742274524,1023.7383279542977,870.8377986435316
282812,282812,0,178,0,277,draw,0.32-0.29-0.39,0.39-0.29-0.32,45,0,0.4526130653266332,0.1276955594900665,1011.8026436261213,1088.2254882202917,1032.304277472728,1054.3090591822022
282911,282911,0,180,0,279,home,0.51-0.27-0.23,0.38-0.29-0.33,45,0,0.4526130653266332,0.2465136392362541,1009.5383615989298,955.2938131097467,1012.3870303813983,1044.0003594077875
283291,283291,0,188,0,287,draw,0.25-0.27-0.48,0.27-0.28-0.45,45,0,0.4526130653266332,0.13821845575695155,1005.7043919090738,1140.450230391206,1032.1383857270494,1150.8513242131116
283643,283643,0,196,0,295,away,0.10-0.16-0.74,0.11-0.19-0.70,45,0,0.4526130653266332,0.051458271881329225,997.474904515319,1321.0516403205902,1032.7930456692006,1324.1813463550945
283896,283896,0,97,0,301,away,0.19-0.25-0.57,0.30-0.29-0.41,45,0,0.4526130653266332,0.22007245297822026,994.3774596269606,1188.4887724910518,1047.068224761134,1136.1584628463747
284350,284350,0,87,0,311,home,0.44-0.28-0.27,0.50-0.27-0.23,45,0,0.4526130653266332,0.15390740246498902,1000.1705222445182,988.0524604983293,982.1174048333473,934.2312691956357
284531,284531,0,83,0,315,home,0.47-0.28-0.25,0.59-0.24-0.17,45,0,0.4526130653266332,0.0978485048087128,1004.8996127139699,972.2262031374228,1031.0806255055038,918.8267303260347
284718,284718,0,79,0,319,away,0.13-0.20-0.66,0.32-0.29-0.39,45,0,0.4526130653266332,0.23411083741675096,1000.949628096648,1264.8009543117128,1084.8116747713914,1162.7621456937595
284815,284815,0,77,0,321,draw,0.52-0.26-0.22,0.43-0.28-0.28,45,0,0.4526130653266332,0.13351534221438147,996.7699167129293,933.3291476043393,1062.1789483862055,1057.9068487042066
285011,285011,0,73,0,325,away,0.33-0.29-0.38,0.37-0.29-0.34,45,0,0.4526130653266332,0.28942142048561104,1005.6893237981723,1074.8492991667235,1043.510504848377,1080.433976471938
285107,285107,0,71,0,327,away,0.32-0.29-0.39,0.39-0.29-0.32,45,0,0.4526130653266332,0.3110179704903439,999.9594947029148,1075.5786075746232,1018.2350668785913,1040.0741049552003
285194,285194,0,69,0,329,away,0.29-0.29-0.42,0.29-0.28-0.43,45,0,0.4526130653266332,0.2032459747268069,999.6921082904724,1096.830145458972,987.5129526920963,1090.4637577822277
285452,285452,0,63,0,335,home,0.51-0.27-0.23,0.36-0.29-0.35,45,0,0.4526130653266332,0.2688479973041452,1002.7371376203167,949.334662782744,961.1568193244073,1009.428580876199
285624,285624,0,59,0,339,draw,0.77-0.15-0.08,0.64-0.21-0.14,45,0,0.4526130653266332,0.2163640677764245,1009.5539569974184,754.265832668005,953.3667482595787,806.0981308693706
285904,285904,0,53,0,345,home,0.39-0.29-0.32,0.35-0.29-0.35,45,0,0.4526130653266332,0.27093417517795965,992.490380936779,1019.0184761675937,976.3250712887724,1026.1198932534578
286071,286071,0,49,0,349,draw,0.56-0.25-0.19,0.66-0.21-0.14,45,0,0.4526130653266332,0.22447550355810295,1002.861764139638,915.1271507093061,996.8738910259124,839.2810008181926
286165,286165,0,47,0,351,home,0.18-0.24-0.57,0.17-0.23-0.60,45,0,0.4526130653266332,0.5304317057008201,1004.5399231950121,1202.3963548232325,983.5085567183941,1203.4406391782213
286423,286423,0,41,0,357,home,0.70-0.19-0.12,0.76-0.15-0.09,45,0,0.4526130653266332,0.0316408708173923,1001.8223464058076,812.4012877020207,1038.514826364267,793.3009297629201
286689,286689,0,35,0,363,draw,0.48-0.27-0.25,0.50-0.27-0.23,45,0,0.4526130653266332,0.15347413034006324,1007.5736817513181,971.8409831293538,1044.5133731185638,991.2106159068463
287118,287118,0,25,0,373,draw,0.42-0.29-0.30,0.44-0.28-0.28,45,0,0.4526130653266332,0.13482335805992732,1005.063378254554,1012.0636022575383,1058.567673096413,1049.9438623912745
287212,287212,0,23,0,375,away,0.41-0.29-0.30,0.34-0.29-0.37,45,0,0.4526130653266332,0.2556826459514093,1003.0248674461992,1010.5816981290525,1065.63047779507,1127.0964737754005
287304,287304,0,21,0,377,home,0.47-0.28-0.25,0.54-0.26-0.20,45,0,0.4526130653266332,0.1261126538686384,1011.6860006704128,982.854343498834,1041.9313491214011,964.6041854991593
287562,287562,0,15,0,383,away,0.20-0.26-0.54,0.50-0.27-0.23,45,0,0.4526130653266332,0.4215419793754959,1000.6116449838366,1176.5495359789948,1104.967118231281,1054.1860036379435
287651,287651,0,13,0,385,away,0.34-0.29-0.37,0.59-0.24-0.18,45,0,0.4526130653266332,0.5109040808994137,1000.7254940094897,1061.9535933784925,1090.4325654466434,982.9899780236276
287829,287829,0,9,0,389,draw,0.42-0.29-0.29,0.47-0.28-0.25,45,0,0.4526130653266332,0.14230917259660306,990.0432400221057,994.1401478040464,1031.6381120002802,1002.341108540592
287920,287920,0,7,0,391,draw,0.26-0.28-0.47,0.37-0.29-0.34,45,0,0.4526130653266332,0.12591322247234427,975.3399458425597,1103.9377512401966,1024.784616211366,1063.4073395745288
288078,288078,0,3,0,395,away,0.51-0.27-0.22,0.55-0.25-0.20,45,0,0.4526130653266332,0.4722970933247563,969.7948671328586,912.2011523749866,1009.1412718468712,926.194633574618
288170,288170,0,1,0,397,home,0.69-0.19-0.12,0.80-0.13-0.07,45,0,0.4526130653266332,0.021340949459402268,969.9794827838167,789.5244473782251,976.8000089186123,690.5717352465747
288538,288538,0,107,0,7,draw,0.48-0.27-0.24,0.41-0.29-0.30,47,0,0.4526130653266332,0.13015243538105134,928.8940309918147,891.2758531745094,1013.915224588392,1022.7866716418184
288707,288707,0,111,0,11,draw,0.16-0.23-0.61,0.44-0.28-0.28,47,0,0.4526130653266332,0.1349943490908558,924.6271876652164,1149.4061370578593,1009.1703057730504,1000.0
288875,288875,0,115,0,15,home,0.24-0.27-0.49,0.37-0.29-0.34,47,0,0.4526130653266332,0.2576648557975142,921.3762254555894,1067.9171494604254,1008.5406601897477,1048.5553110593435
288969,288969,0,117,0,17,draw,0.21-0.26-0.54,0.41-0.29-0.30,47,0,0.4526130653266332,0.13017367767357504,926.3159572546659,1100.1810798406948,1029.3479913498213,1038.1237612650896
289152,289152,0,121,0,21,home,0.45-0.28-0.27,0.49-0.27-0.24,47,0,0.4526130653266332,0.1570395439179051,912.4382710249513,893.193854986246,1055.8361547660572,1011.043897632888
289250,289250,0,123,0,23,away,0.38-0.29-0.33,0.62-0.22-0.15,47,0,0.4526130653266332,0.5521773788821819,896.9985498272373,928.425097528744,1071.2405828296878,937.2675116560962
289435,289435,0,127,0,27,away,0.06-0.11-0.83,0.35-0.29-0.36,47,0,0.4526130653266332,0.2679838309916924,922.8672946450816,1332.3889055835655,1034.856901783766,1087.2175846299754
289629,289629,0,131,0,31,away,0.17-0.23-0.60,0.37-0.29-0.34,47,0,0.4526130653266332,0.289378085965534,916.3222628189113,1136.1578605652553,1007.0297975823198,1043.9839771416741
289724,289724,0,133,0,33,draw,0.17-0.24-0.59,0.38-0.29-0.33,47,0,0.4526130653266332,0.1261844196866901,922.8504887945883,1135.536162834797,965.4592259388825,1000.3341739798532
289823,289823,0,135,0,35,away,0.29-0.29-0.42,0.39-0.29-0.32,47,0,0.4526130653266332,0.3082957142291616,917.5908686145993,1013.638462704762,962.4240852853864,986.1417836650443
289986,289986,0,139,0,39,away,0.22-0.26-0.51,0.24-0.27-0.48,47,0,0.4526130653266332,0.16311459021471694,926.2335690359979,1086.1967233240705,940.7945995148407,1079.694880738214
290078,290078,0,141,0,41,away,0.21-0.26-0.53,0.23-0.27-0.50,47,0,0.4526130653266332,0.14972201171041305,925.4631902431469,1094.4363097143596,946.3601218820123,1098.4436947158977
290243,290243,0,145,0,45,draw,0.36-0.29-0.35,0.35-0.29-0.35,47,0,0.4526130653266332,0.12555962840078627,934.594076771626,980.9760611069316,901.853002863178,951.599966407881
290346,290346,0,147,0,47,home,0.27-0.28-0.44,0.15-0.22-0.63,47,0,0.4526130653266332,0.5571689154891626,925.6554779954756,1037.766214348515,889.1520031031711,1126.372761117577
290537,290537,0,151,0,51,away,0.21-0.26-0.53,0.23-0.27-0.50,47,0,0.4526130653266332,0.15412140878784825,938.7213089399893,1109.0752577557557,957.1477189890883,1104.821199386973
290637,290637,0,153,0,53,away,0.06-0.12-0.81,0.14-0.21-0.65,47,0,0.4526130653266332,0.07131733920028886,945.6893993069524,1340.493888730302,938.168025861333,1190.7710076496564
290732,290732,0,155,0,55,draw,0.37-0.29-0.34,0.40-0.29-0.31,47,0,0.4526130653266332,0.12803097678034644,946.3788439927499,984.9598600926784,925.4683898377575,945.3475601064183
291004,291004,0,161,0,61,away,0.29-0.28-0.43,0.32-0.29-0.39,47,0,0.4526130653266332,0.24137929086660198,928.3725907297484,1031.0860649465226,905.6152133226954,977.9314703886644
291110,291110,0,163,0,63,away,0.42-0.29-0.30,0.36-0.29-0.35,47,0,0.4526130653266332,0.2729058982375928,922.3628294285287,927.3160859629984,871.4151395296228,920.1855793095128
291661,291661,0,175,0,75,away,0.52-0.26-0.22,0.44-0.28-0.28,47,0,0.4526130653266332,0.35689685036435403,909.2055916551437,847.1859997006308,890.4067938175647,881.3823859701951
291754,291754,0,177,0,77,home,0.63-0.22-0.15,0.40-0.29-0.31,47,0,0.4526130653266332,0.22653523317338886,913.3605035429463,774.7472918056629,899.0946835252264,915.1770677406827
291851,291851,0,179,0,79,draw,0.27-0.28-0.45,0.41-0.29-0.30,47,0,0.4526130653266332,0.1303500512480726,911.0553742698497,1024.9333424234892,936.2914642082084,944.2810078461932
291944,291944,0,181,0,81,home,0.49-0.27-0.24,0.61-0.23-0.16,47,0,0.4526130653266332,0.08865751087599508,915.6584276192436,872.4027338008107,925.6280424685533,800.4509503848942
292044,292044,0,183,0,83,home,0.19-0.25-0.56,0.15-0.22-0.63,47,0,0.4526130653266332,0.5544121529325385,917.8300422274041,1106.9774197239094,936.6662508784905,1172.0920901937884
292221,292221,0,187,0,87,away,0.36-0.29-0.35,0.52-0.26-0.22,47,0,0.4526130653266332,0.4372378948167125,904.0548838101648,950.7215833336712,970.029659739648,909.2768573348293
292493,292493,0,193,0,93,away,0.29-0.29-0.43,0.21-0.26-0.53,47,0,0.4526130653266332,0.13159339576739235,912.2281549255824,1012.5806699352856,928.1435864692636,1099.3470522805417
292682,292682,0,197,0,97,home,0.31-0.29-0.41,0.29-0.28-0.43,47,0,0.4526130653266332,0.3472240785931113,917.224025086088,1003.4544069973932,910.6745499680881,1013.3018548523655
292958,292958,0,96,0,103,draw,0.15-0.22-0.62,0.14-0.21-0.65,47,0,0.4526130653266332,0.2213633894970578,919.8604609527107,1154.4478104324921,950.8085757701073,1204.460047536853
293128,293128,0,92,0,107,away,0.21-0.26-0.53,0.25-0.27-0.48,47,0,0.4526130653266332,0.1667241399871902,918.5736782816267,1088.0110514260232,993.682723001192,1129.1466506464515
293300,293300,0,88,0,111,draw,0.29-0.29-0.42,0.42-0.29-0.30,47,0,0.4526130653266332,0.13086098701924315,922.254457045848,1021.6271508384967,973.9026698640537,979.6911589134061
293750,293750,0,78,0,121,draw,0.44-0.28-0.28,0.31-0.29-0.40,47,0,0.4526130653266332,0.12849732614408607,918.9292524797467,911.2047261963237,955.7120454299744,1038.5636899541996
293843,293843,0,76,0,123,home,0.74-0.17-0.10,0.68-0.19-0.12,47,0,0.4526130653266332,0.05723135687331071,916.1767433576654,695.3069621490814,955.9049218776773,776.8803086603026
294490,294490,0,62,0,137,away,0.15-0.22-0.63,0.24-0.27-0.48,47,0,0.4526130653266332,0.16229486975485338,960.1268469955203,1196.7078885493015,954.4215968819644,1094.1088094148963
294739,294739,0,56,0,143,draw,0.38-0.29-0.33,0.36-0.29-0.35,47,0,0.4526130653266332,0.12556692856072424,965.2000395075336,997.6736720096503,924.1810697891436,972.5276775425036
294843,294843,0,54,0,145,draw,0.38-0.29-0.33,0.19-0.25-0.56,47,0,0.4526130653266332,0.17708658838409105,978.7386416302584,1010.0659794713957,922.0459877905654,1115.2573664872516
294930,294930,0,52,0,147,home,0.30-0.29-0.42,0.30-0.29-0.42,47,0,0.4526130653266332,0.3337943589158427,974.0284353529852,1066.8505369999175,929.4434491244167,1023.0992648854643
295028,295028,0,50,0,149,away,0.23-0.27-0.51,0.20-0.25-0.55,47,0,0.4526130653266332,0.12068892406144803,978.2181450524913,1132.1810901347665,987.894688028234,1171.4631919628216
295118,295118,0,48,0,151,away,0.67-0.20-0.13,0.64-0.22-0.15,47,0,0.4526130653266332,0.5670510105951071,979.3225775202293,813.0253716461099,971.1995243088296,827.5173862218152
295293,295293,0,44,0,155,home,0.44-0.28-0.28,0.39-0.29-0.32,47,0,0.4526130653266332,0.2395921435336468,977.382116101768,968.6985777384191,966.2627171895332,992.5690530869203
295732,295732,0,34,0,165,home,0.37-0.29-0.34,0.35-0.29-0.36,47,0,0.4526130653266332,0.2725011348780698,969.6931229884807,1011.9374259709622,1006.1641583928592,1057.0995629235606
295913,295913,0,30,0,169,home,0.51-0.26-0.22,0.57-0.24-0.18,47,0,0.4526130653266332,0.10745705298427616,980.5851706536096,921.334266626219,1047.9722601641818,948.3122152596687
296015,296015,0,28,0,171,home,0.69-0.19-0.12,0.77-0.15-0.08,47,0,0.4526130653266332,0.031120713942310762,980.203037029798,799.7028271008772,1060.2989232786133,813.3178690231365
296715,296715,0,12,0,187,home,0.41-0.29-0.30,0.68-0.20-0.13,47,0,0.4526130653266332,0.060178794139707614,1008.8700835157753,1017.2535055887654,1066.509040793734,893.4109331964871
296803,296803,0,10,0,189,away,0.22-0.27-0.51,0.47-0.28-0.25,47,0,0.4526130653266332,0.3891227675589887,1008.291698443844,1165.343795129911,1075.3889521901306,1045.3700908382593
296891,296891,0,8,0,191,home,0.55-0.25-0.20,0.61-0.23-0.16,47,0,0.4526130653266332,0.08804744218639035,1008.8687214082203,923.1677045596547,1023.5416964590379,897.4721990886243
297138,297138,0,2,0,197,home,0.58-0.24-0.18,0.61-0.23-0.16,47,0,0.4526130653266332,0.09085232767051576,1002.489478745528,900.8633933999347,1018.7648803441476,896.7609313046837
297236,297236,0,100,0,199,away,0.24-0.27-0.49,0.22-0.26-0.52,47,0,0.4526130653266332,0.13684740198059633,1003.8553352473746,1147.389317984543,991.433788628994,1156.9259509864016
297854,297854,0,114,0,213,away,0.53-0.26-0.21,0.55-0.25-0.20,47,0,0.4526130653266332,0.4726541503829947,1010.5696498946,941.1329668927627,994.3362869097276,911.1637151841126
298038,298038,0,118,0,217,home,0.35-0.29-0.35,0.34-0.29-0.37,47,0,0.4526130653266332,0.28235336176363257,1015.3121498554956,1064.969461922538,998.2484123131351,1056.2908839808342
298710,298710,0,132,0,231,away,0.15-0.22-0.62,0.32-0.29-0.39,47,0,0.4526130653266332,0.23804285959036325,995.0229278386548,1229.9288312666554,1061.9622610965455,1136.8541292721136
299157,299157,0,142,0,241,home,0.59-0.24-0.18,0.68-0.20-0.12,47,0,0.4526130653266332,0.05847672323687701,985.2392582113147,877.7571825254922,1058.1473707098046,881.6561543916139
